age,income,debt_to_income,credit_history_length,num_credit_accounts,payment_history_score,credit_utilization,num_late_payments,employment_years,credit_score,credit_worthy
31,72116.66132589425,0.44630190647978596,10,13,0.9425662711901022,0.42004427858437726,2,13,696,1
19,67228.7305126561,0.8585780874851238,1,10,0.09958171960063633,0.6732174132858045,0,1,564,0
72,55026.33296476205,0.8912043980974015,19,10,0.6208374559031276,0.7353346209429903,0,29,705,1
54,45373.98114140601,1.2428588698818865,18,4,0.6190073656742897,0.7456406634839864,1,19,607,0
22,38471.608473303124,0.12727578308928603,3,5,0.8694763673832471,0.2600878626808933,0,4,643,0
55,79420.69381634207,0.5450180058123171,19,5,0.3417660490287704,0.7061013459240844,5,37,646,0
62,36010.09559664714,0.7278026116677503,25,3,0.808745296678127,0.7871812431711711,1,33,711,1
58,29258.678528600078,0.9652344851230682,9,12,0.25825790375752056,0.8366781894454814,0,38,549,0
79,63307.3787006566,0.9134596389476092,23,2,0.9611127795659502,0.8004334968178618,0,36,731,1
71,34077.263936270094,0.1194413824124975,12,8,0.7408676274004472,0.3903597265708978,1,0,684,1
77,30998.730050677455,0.22428468848966324,28,7,0.8510520178268611,0.44872787111140044,1,14,764,1
78,21127.914756604703,0.7174944578960422,19,5,0.8232327290206471,0.672219859434222,2,31,677,1
64,40341.80321078964,0.864555356481765,13,13,0.5854767291038511,0.6420236080164624,5,7,620,0
31,48345.699522070136,0.200878621095318,13,1,0.7814980107721101,0.4159443637991819,1,13,688,1
73,54861.83455321398,0.1547257689578815,1,10,0.5604185606612746,0.3857777137400194,1,17,627,0
56,69026.12488598967,0.7333316298274126,28,1,0.24742990874831847,0.718287777822744,0,28,699,1
42,60537.95847331587,0.44855909926079207,3,8,0.5915212959900868,0.4299105495235454,1,24,604,0
37,46182.5556089364,0.14409417047243217,6,4,0.6129674019871119,0.1717357174504914,2,19,618,0
19,46036.0864724056,0.2700301231380867,1,13,0.5724532792841532,0.16644191347456064,0,1,644,0
56,60203.14937830367,0.3792997430122372,29,4,0.8319144817800364,0.5269284558686305,1,17,736,1
23,75451.40325857139,0.7177531611399899,5,14,0.6133750888329034,0.5879529638430296,4,5,608,0
34,52526.28398966401,0.5577124253858406,16,9,0.5059640381537941,0.3926932625091838,0,16,678,1
76,40617.38291579182,0.0,15,2,0.42791172753443196,0.13351985413918097,1,32,651,1
42,30142.679978289092,0.0067127283023784845,12,5,0.33928877073138836,0.37134668700071805,5,22,584,0
74,21095.89471175549,0.40417407059230126,23,6,0.5198548421871589,0.26933987645790297,1,39,648,0
45,63325.393440870466,0.6602404942609003,23,6,0.6064860063935819,0.7997809957689576,1,4,654,1
19,61559.57047279114,0.03834021589241539,1,10,0.45364022720444513,0.18522002465336435,0,1,653,1
52,61547.27050213323,0.5148720628585736,22,12,0.523092627277604,0.7257921647362151,1,23,690,1
54,47426.81107295888,0.2590453012107431,25,14,0.73151515973879,0.3982308263435263,2,16,719,1
22,78138.69491783502,0.15367088525118383,4,3,0.6765912934926364,0.2823570980370048,1,4,669,1
18,40317.630108303645,0.14119829547059057,0,10,0.741335151621773,0.18344527301054728,2,0,609,0
57,69105.3847441441,0.0,20,6,0.64249132208427,0.09978470327435929,2,16,740,1
29,49225.14210020914,0.7670536502477268,11,10,0.4698360856963424,0.7915393138894915,4,11,569,0
73,37832.98470641325,0.5417898204093582,22,10,0.992186943811861,0.4327354455057099,2,37,698,1
53,61850.606146355225,1.0798618347205067,24,5,0.8811218517540753,0.7762113609141551,3,21,745,1
62,58192.72237367988,0.0,0,12,0.6690415513272976,0.14438780868377016,1,14,669,1
40,57139.45518533852,0.1135873267136551,14,8,0.7587444655095955,0.22827923321327542,3,22,692,1
64,51625.56844112398,0.5100231243758727,2,4,0.9208791002774501,0.2797344668792847,0,14,662,1
48,49242.138365663384,1.0231451648209005,5,13,0.76913629436074,0.9003501737507762,1,24,629,0
28,97767.43985740877,0.29913006021211147,10,10,0.47733996187539013,0.514881304991085,0,10,711,1
27,73685.13290392346,0.4851551354660672,9,10,0.33460624137033257,0.4669515838437087,1,9,659,1
20,64456.53789971024,0.5587278034874157,2,3,0.7249594869072816,0.4369732663966608,1,1,675,1
71,52235.983164067766,0.0,0,6,0.6495901387831764,0.25997387638415653,3,26,631,0
31,70143.14401193339,0.9351942467004113,13,10,0.7765442895017848,1.0,2,13,658,1
33,60359.89552782904,0.6046373562436066,5,14,0.8747607340864136,0.6169797796030139,0,15,699,1
27,50524.09505548071,0.9370620368636052,7,9,0.2690483716861289,0.814880691708323,1,3,592,0
46,43928.7134946817,0.7098089650820446,25,14,0.5472528041978945,0.7424110906341118,4,18,661,1
27,48381.65324674624,0.7147961282160207,9,8,0.8397676092626518,0.6428881131130223,3,1,631,0
29,15000.0,0.12867947699440735,11,10,0.8715634016829629,0.17933684870265482,2,11,623,0
47,54212.01678595284,0.7108374775279159,15,8,0.24508472668103437,0.6390073200077001,0,29,672,1
58,40230.4783977928,0.13254572828668765,19,3,0.4341258241036892,0.21142662021571174,2,13,693,1
18,81853.39996565768,0.4226250138878439,0,1,0.6519480061805719,0.5127358288530969,2,0,654,1
22,50386.88141623508,0.8379091602752533,4,3,0.9608798576924883,0.6365017473902931,2,4,655,1
37,26220.73160930076,0.8914214020383456,19,14,0.3564577854853826,0.8191663407088732,3,19,598,0
25,49002.39691743765,0.7027631629236853,7,3,0.9655614440913007,0.6972333773433168,0,7,650,1
60,29077.578298749915,0.9020303729169548,23,14,0.9235970002561413,0.8151084191716864,1,18,665,1
29,59468.14831424933,0.15121040268644892,0,12,0.6450988893193443,0.14713452763081253,1,8,669,1
18,55818.947286789706,0.2793642627734858,0,6,0.41810698321439455,0.46241115174153613,5,0,560,0
74,69156.79262216535,0.2227768991788421,23,13,0.5312750260790807,0.20873343421072238,3,29,741,1
71,34182.36416610869,0.9244269654748263,9,3,0.994156356034715,0.7194757834298402,2,12,618,0
37,50680.16192456293,1.147728083787453,19,2,0.34175380198959787,0.9264784926755749,3,19,582,0
45,22699.564091467295,0.29574786266101455,17,12,0.8897263386789679,0.4618921360153022,3,27,640,0
74,64029.89563849429,0.07720208026051313,1,9,0.7483490207728649,0.15786734877444025,1,12,674,1
60,60377.42360880244,0.5406102261510478,3,6,0.8256494308546104,0.6609000019009179,0,14,664,1
54,59916.10042055142,1.0006805134019803,14,5,0.734754775212184,0.9885294986675657,0,8,648,0
64,50032.380627138824,0.6033985048750127,28,12,0.8449823246987596,0.6588441153489537,1,22,726,1
54,58295.45781577582,0.045797602519783265,3,3,0.8420615100181053,0.2711501202721247,2,35,681,1
29,82086.78216617192,1.1081788693825945,11,7,0.8199118141449528,1.0,0,11,742,1
54,44298.11485915972,1.0167253205690223,14,7,0.7398442758020338,0.853643658492562,3,2,623,0
66,52772.90367420169,0.15556518474293426,17,4,0.2642435201340763,0.4005423509983374,0,33,682,1
66,28277.474016371805,1.0361098638307378,6,10,0.5327685001585453,0.8591066047311866,3,18,538,0
73,32634.780768033354,0.5321438753974306,14,2,0.7611935394127797,0.424823446421292,0,27,704,1
61,51956.265861866144,0.5005715148904183,21,2,0.5837954278560639,0.39863992102570517,0,22,664,1
73,72078.67093403815,0.3276226067976246,10,13,0.3144908619805151,0.5716724801566716,1,39,636,0
45,44874.38351496855,1.0593061790238452,18,12,0.4893484194284566,0.7565954752019387,0,6,616,0
64,45281.669413757525,0.6687375867684942,7,8,0.7609446069096535,0.8266071427287942,1,11,643,0
32,41862.295109912506,0.025209795289095976,14,4,0.8018488066784938,0.17307602021538893,3,13,679,1
23,39304.86658311354,0.8661570149486585,0,7,0.43453395868903344,1.0,2,5,549,0
61,55899.42911417643,0.23390713123049878,2,3,0.5999015610673641,0.1989096354804319,2,2,587,0
76,20054.847096427107,0.820657941032925,4,9,0.7724390953112625,0.7202275859825191,4,14,555,0
78,75618.79153333456,0.7133828023115165,17,10,0.648764531171604,0.5521217047113789,2,23,673,1
37,36691.55403741079,0.2340996708472904,11,9,0.6676936609567846,0.23485386793078328,3,7,661,1
67,64438.06970876283,0.007798409726338773,11,7,0.6458245070327492,0.29050908962395205,1,4,687,1
31,24600.02805212248,1.05059893891617,13,7,0.45157707306765865,1.0,1,3,548,0
19,63376.802610924366,0.5684585625362574,1,1,0.3697806178161989,0.46921462790711105,0,1,586,0
26,63438.89215628995,0.8029119512448732,8,10,0.46089515366119055,0.74176743575128,2,8,593,0
54,57684.04144011793,0.5655001510156956,18,8,0.5350572614399691,0.5517326784802419,0,19,686,1
37,30111.429564004156,0.8769395331314678,8,2,0.8374457165188725,0.6250145095741884,1,19,603,0
43,54990.96379196154,0.567541612902563,10,8,0.8490013150481132,0.5536233828020485,2,5,652,1
46,26338.87630531222,0.4207094723171918,16,11,0.7587647158383615,0.2611732228258537,3,28,615,0
18,44944.73489807629,0.5615610668821458,0,13,0.5976308887660601,0.5703520090163178,2,0,571,0
72,70588.26201910652,0.9898098906831944,3,2,0.7376482320787747,0.9475363519235619,2,34,639,0
52,65934.03854141483,0.5847944145373198,9,1,0.17625350140349952,0.5067445834308005,2,14,615,0
23,50303.658850808664,0.18938090898763613,5,11,0.6360212422426063,0.3713630389428587,1,5,658,1
54,30503.868481543162,1.1631972476568009,14,8,0.8709378862757567,0.8186769725788923,3,2,630,0
70,62911.75424348387,1.0019329769618692,24,4,0.4787034427016722,0.8799108795474319,0,10,700,1
76,50387.6247539605,0.050119980029484576,18,11,0.9298085366120322,0.2935792853846481,3,2,750,1
22,15000.0,1.2506332524406891,2,10,0.7822045495757797,1.0,1,4,532,0
50,65652.59652633037,0.8342313205674281,27,6,0.35257859208272674,0.6690216893168827,0,9,688,1
66,49515.34332260616,0.18751343447132288,20,10,0.7288003759756702,0.213747801777141,1,32,725,1
68,74049.02495966144,0.19656474622165626,22,13,0.8862972337922087,0.3556401586616246,2,15,773,1
31,28094.589623143907,0.8481308597756998,13,11,0.45670492191910667,0.8719858528218538,0,9,551,0
29,15000.0,0.8779217137377036,4,10,0.3108892888589295,0.931156179716288,2,11,495,0
59,55581.677166903704,0.3738113082218088,10,1,0.6412555910382196,0.30868173677263167,2,35,685,1
37,55831.273533639454,0.22404259825025857,19,9,0.565776431984336,0.4498026891303007,1,2,664,1
70,16186.567447870962,0.3954288062023178,4,11,0.6044805688908886,0.5343767129199684,2,4,534,0
67,30430.00908266787,0.6915597246901404,6,7,0.9200579870757648,0.5806133661780564,2,11,593,0
41,105104.35487439804,0.23281157149166876,5,5,0.7140645431759004,0.39341428465395456,2,12,717,1
76,43887.78771692394,0.11926179243542581,29,6,0.9343862314787376,0.16793297513596606,1,23,772,1
60,64619.17952752432,0.7328366818706347,25,3,0.785417082330903,0.6732304725979945,3,31,752,1
79,36986.803452632324,1.0442960541045483,12,13,0.4516332377874143,0.7140884766814891,0,15,609,0
51,15000.0,0.5123984004093062,1,9,0.4194825584281334,0.5729046394316786,2,31,535,0
42,46594.83506408189,0.5008566812375286,18,2,0.7540209505144434,0.5586127449038161,1,24,684,1
67,44687.90879427789,0.3486132702672652,10,12,0.9062316750576672,0.5213315205928939,0,35,683,1
46,42002.43522663257,0.4371971993900674,26,10,0.43908150071124596,0.3632945833603688,2,20,700,1
74,47707.18328987215,1.3049005022322804,19,1,0.6557890348902213,0.8819201025877982,1,11,657,1
56,55285.36543291273,0.8941630397264873,4,14,0.7659016302119079,0.8140540805684794,3,20,588,0
48,46997.66097492387,0.25935193993355327,8,1,0.2962057193574679,0.34974949714526066,3,20,613,0
73,24719.876641052724,0.6212880596526914,5,10,0.4150674223602487,0.4957906587888042,0,5,576,0
64,59723.69583123878,0.6385324448397901,16,2,0.8789656093505241,0.4800713724968769,2,8,721,1
60,15000.0,0.7614836504020912,18,6,0.32198757155383406,0.7410168919239246,2,0,599,0
67,15000.0,0.622284563689476,22,6,0.4092533743906692,0.6661029323608663,2,11,612,0
40,64783.60989403135,0.8341826972210609,7,9,0.7900224360549385,0.8336620577290156,3,13,630,0
61,60140.40544270714,0.8725760382199343,6,10,0.34383989716573654,0.8604378423764734,1,5,560,0
55,48852.09269851928,0.6191765690803148,4,4,0.5972945382048545,0.6985372992586254,0,0,595,0
37,22091.02990489856,0.8657294661414239,14,8,0.5565870552802689,0.9105075113810583,2,19,582,0
40,35841.78118651849,1.0382878910501223,9,4,0.8459647958800882,0.8332129229009194,0,22,641,0
79,44745.06504626992,1.0099396732700163,23,3,0.8642874501039949,0.8704300769405267,3,10,699,1
62,18082.120628517732,1.2084292913217805,15,4,0.4077834912333326,0.8815273901602894,1,2,509,0
69,35219.42683953534,0.4517599743030105,8,1,0.5378474141434015,0.39863559303077845,0,5,615,0
33,63046.60676353359,0.3935023928819388,6,9,0.6919296891515767,0.47747699075149014,2,5,662,1
67,78546.10728578432,1.0437536665639617,10,11,0.9554367642800481,0.8355687138583627,0,19,714,1
59,41611.30494682899,0.7634472891232784,8,5,0.8328978771844818,0.9178213035230288,2,20,608,0
77,65129.76708632197,1.0437334595556464,16,7,0.8890395434213739,0.9644128397356165,2,1,667,1
72,15000.0,0.010532459082095172,29,3,0.8403635564075016,0.17998179010245746,2,25,724,1
25,63189.02482227223,0.8151873237275284,7,5,0.701957437009026,0.714270833319829,2,7,597,0
67,33921.03170545038,0.18164344824630843,2,13,0.5059561866489842,0.24204577573041874,2,25,589,0
38,56146.9123341594,0.4481293217196833,20,10,0.7246948476389058,0.6746843271202217,3,20,681,1
18,45044.95163520581,0.27340952734013135,0,14,0.9081456979759907,0.2755229967771723,2,0,648,0
72,76408.28019567668,0.28663060990329603,18,4,0.67921088418218,0.37794995547359955,1,22,750,1
25,32511.287033201635,0.1621559098753008,7,7,0.6439403884877883,0.16316383437525578,3,5,611,0
46,62552.12595123662,0.643293806717478,15,5,0.8430711477934517,0.7275111192928558,2,22,688,1
49,44409.85073406933,0.4629841632933711,6,2,0.658435694445069,0.6009023243217274,0,27,637,0
55,46833.890439806724,0.025588915553365482,27,3,0.6705367555832018,0.13244791160089855,2,29,738,1
22,46322.9221368158,0.5813238033488377,4,8,0.7300295374292449,0.4922024779143219,1,4,647,0
64,33086.53791011774,0.20579066454325956,19,3,0.2922390392098983,0.1835747051941114,1,36,647,0
39,49718.02068186657,1.0930151525294636,21,7,0.410729471390165,1.0,0,21,678,1
64,48747.03555756357,0.3285843676449333,12,5,0.7359618721029034,0.4477401183881359,2,33,653,1
51,54824.80496813459,0.43414774084291696,2,7,0.8861677181739985,0.5619688277450252,1,21,667,1
18,51690.10291385725,1.0593910341580457,0,10,0.8760600787059218,0.9652677034391124,1,0,617,0
72,65959.89099224472,0.6125012132033333,23,9,0.9265020399515512,0.5665764507208906,0,6,734,1
72,68470.17232094737,0.9918923181888321,7,7,0.6155968204163609,0.6377349127221793,0,20,654,1
43,28987.533563443976,0.8102934711425478,12,14,0.8232181885583643,0.7145927939327744,0,15,660,1
60,67375.45001181542,1.2743179821527773,19,6,0.3821365623955419,0.9502992704994173,2,19,639,0
27,26273.27145780291,0.4194716631530211,9,12,0.7063703998151228,0.2244502376927913,1,9,585,0
47,61757.1177627547,1.1769056611753745,6,13,0.29234312633303955,0.8696007315563632,1,29,590,0
67,62394.775694057374,1.0828381188862488,3,1,0.9514335533758258,0.8672004241799549,2,14,634,0
35,15000.0,0.6491887637173097,17,4,0.7138056810776081,0.5094134390486272,1,4,636,0
34,51859.58493058819,0.7480741949537546,11,8,0.9164054337311307,0.8185127553788808,1,10,658,1
43,40630.07773279368,0.9358289151052009,16,1,0.8643530091551397,0.7871386122013019,4,14,610,0
25,34824.6948412925,0.0,0,6,0.4280355033178217,0.2846638197230161,1,7,632,0
64,77017.04661398011,0.2812666733412524,29,2,0.7769178353982593,0.18793300287905074,1,3,826,1
57,36926.41718725162,1.0629893926822622,16,13,0.8901915259740972,0.8219278260246107,1,35,668,1
66,33872.461417639,0.575676783946643,1,9,0.7703526708492854,0.6138178565870971,2,22,584,0
29,51513.898800101866,0.4035122453763349,5,8,0.7034538441097797,0.6161447334082594,1,11,646,0
44,63711.79492596833,1.0591607388539166,11,9,0.39801285475156856,0.7428071695382285,5,2,597,0
25,47167.028279797465,0.6807995646271485,7,9,0.457112158782521,0.5439083567524832,0,7,619,0
42,73327.41091338504,0.09998120798913081,10,14,0.8115359652864692,0.051340118061388974,3,9,723,1
63,60619.51323928181,0.7028028362741228,20,13,0.7442034859672139,0.8207403223625493,1,39,714,1
21,15000.0,0.8821259157394022,3,2,0.9352687782569794,0.8090657571426052,4,3,533,0
50,39410.66072985983,0.15992898852566634,17,2,0.919952822555667,0.1691216430861262,4,21,724,1
18,38763.15801296602,1.19722441250029,0,9,0.5756652888987891,0.9438181603968445,4,0,517,0
36,59587.21906858845,0.509342344707558,18,2,0.6638870070933078,0.38820530314112833,4,16,663,1
48,15000.0,0.3102434603566149,6,4,0.8470998316327816,0.5325643094976255,2,20,586,0
33,100980.19417435444,0.17762806773270834,15,2,0.8439362033779221,0.29868728201859496,2,14,748,1
31,60620.5218978842,0.944417344252821,13,1,0.36784015922773194,0.751638267567941,0,13,641,0
70,52977.53607835382,0.39956255938160656,15,12,0.8898543787311413,0.5211235707845887,3,0,674,1
65,73631.35432838292,0.4387920600331154,11,13,0.5116866016090598,0.4814999790053097,2,23,675,1
22,96873.0810562525,1.060029245504095,4,11,0.8022268364079062,0.9507376539489435,2,4,669,1
58,67414.93289176807,0.0,19,14,0.8258449856008172,0.2782084091553382,1,9,710,1
43,68976.2619294324,0.984154558184654,25,10,0.728252820171552,0.7869412187023761,1,25,710,1
79,52613.80048928765,0.6063318058633816,22,7,0.606550970342632,0.5319917615455518,1,10,734,1
45,47169.484932661035,1.3880950952349176,20,12,0.48061850457785593,1.0,2,15,617,0
19,40484.091119901976,0.6865947440314752,1,11,0.8723675611099598,0.5592582374974141,3,1,603,0
67,33477.76016570916,0.0,20,5,0.5547843986271276,0.32520367360901037,3,13,665,1
23,36259.71800601005,0.14543755383578713,5,3,0.9464599536163566,0.049405457779301144,0,5,623,0
26,22988.880713140337,1.108584855186385,8,8,0.5213178183645489,1.0,2,8,539,0
50,48482.570986299535,1.099050435150096,8,5,0.8729942185730105,0.8833747800129035,2,8,619,0
58,16306.648455472263,0.6061104747358204,12,1,0.22666454652131493,0.5229702984427639,1,35,542,0
42,53818.33048287421,0.6831182478734642,24,9,0.40097680675317543,0.6386950628314765,3,24,642,0
65,49273.38783915316,0.7594132118303101,4,14,0.4948742278363562,0.7087716274993683,1,25,581,0
30,52938.70596773375,1.348341669759209,12,14,0.7004553175687839,0.880683234584171,1,7,620,0
26,39557.36859960015,1.0631029857222953,8,5,0.8040578318649209,0.8772702555280413,1,8,571,0
70,111537.20740361007,1.1134424314353342,9,3,0.9052660063473416,0.8418545003854924,1,7,686,1
30,77202.31800360625,1.0444607889127897,6,6,0.876021408690075,1.0,2,12,664,1
48,25109.149998305544,1.071494178744475,8,8,0.6188931415005784,0.9008321273306878,2,29,544,0
58,54657.361748537965,0.43164005285292184,24,2,0.9197282319552536,0.3849698985801993,0,21,782,1
28,37839.87714125353,0.9108156764051866,10,11,0.16939503435783504,0.9042779209902627,3,8,516,0
21,29710.40546585172,0.8750944188115705,3,14,0.3520478944969123,0.857790602776394,6,3,499,0
51,23198.5585775213,1.0787951651800771,12,3,0.4738550050750913,1.0,0,33,589,0
78,58644.33381518508,0.6963610086150194,9,7,0.9286882608762139,0.6484662905830564,1,7,699,1
55,36372.39529860852,0.3163703997890496,13,2,0.9330707030575782,0.28463597729418044,0,0,697,1
63,69356.52048050408,0.8991827944851747,25,11,0.8195420611964532,0.7271063082981464,1,27,708,1
21,69875.64429060878,0.8617495999834006,3,11,0.6154862879045107,0.6325063634124263,1,3,591,0
55,77478.28770422899,0.32736220251863424,22,12,0.23924518930738414,0.21796977581146565,1,35,715,1
36,32952.264678517924,0.5200850780601706,18,5,0.9177065527171381,0.35350989729636073,2,10,699,1
23,59507.3122138402,0.6878035716498123,5,9,0.6681275937315413,0.6149589161601722,1,4,619,0
51,62649.08433284602,0.6405817184465783,27,14,0.8000061644747017,0.4636488912971882,0,23,771,1
35,40516.4364979207,0.5818923232315335,17,7,0.4946146912519874,0.4996510519674359,0,17,621,0
30,34564.5608521425,0.18314124334119722,12,14,0.9651513875611135,0.3992031328120328,4,12,664,1
58,82190.41331551946,1.1072114738366445,5,14,0.7354697552503561,0.8894635934473413,1,27,664,1
40,54549.91751464107,0.8853974718383326,11,13,0.9232932127570789,0.8586774985990633,0,12,687,1
36,62719.35501423476,0.03536960902928329,18,3,0.4870271672868126,0.16045177452599116,5,4,694,1
62,33558.47976344145,0.9152311795943969,12,2,0.699682910104969,0.7091421382046939,3,29,588,0
28,25614.310669556126,1.0017048997098135,7,10,0.5531379089211714,0.8060194225712289,0,0,554,0
18,38611.00451015779,0.05957983931958967,0,9,0.3863140303189769,0.2983268600175504,4,0,539,0
41,47519.57225220006,0.34815067878541506,1,9,0.3609339633780782,0.34776009977094396,0,17,593,0
79,28715.599863653024,0.6134357302176076,21,9,0.819245810912485,0.6618519892382143,1,4,700,1
71,49803.10382699234,0.6423807207780533,6,10,0.7218673094966881,0.39579305380590857,1,30,635,0
24,16229.896238629997,0.8179496525119343,6,3,0.8678973634920151,0.7498732293941347,1,5,585,0
42,27599.051550602555,0.4756889912770244,6,1,0.96877134903086,0.5435658026911219,3,24,624,0
38,63418.224965537505,0.14067308669116624,18,9,0.6486164187064716,0.3815619751504495,3,20,702,1
32,62075.81040555788,1.0478493472271635,13,7,0.9566266785282593,1.0,2,14,680,1
18,42162.46469226267,0.32146880495577224,0,2,0.24633219266586953,0.34217062739652127,1,0,577,0
29,29644.71381846094,0.8488492383900385,8,6,0.6170251785216113,0.8756283679859631,2,11,570,0
75,29451.92896947978,0.10800599735300302,17,11,0.426143849962372,0.21106570130495161,0,11,648,0
24,42534.63508117372,0.6033338333804772,6,9,0.9713585457495099,0.5025656186460533,1,6,667,1
32,62890.369832905824,0.28733986541495915,14,8,0.7513125854817908,0.5135058976058546,4,14,688,1
38,68564.91382688649,0.14434192925561407,18,11,0.6715969016292016,0.43106561020456635,0,20,742,1
36,40069.36529036062,0.4822767090954436,10,12,0.6982123524953161,0.61719589064576,0,18,646,0
77,26930.151480304325,0.052757660739695844,17,6,0.8645827803148929,0.40245766970519853,2,26,693,1
46,55356.872757326666,0.8965986166632666,10,6,0.5839603440818969,0.5338398474307697,1,16,613,0
42,33529.30058748301,1.0211915939091922,24,8,0.6149712362015506,0.7579642617518253,0,20,633,0
50,39634.947222775954,0.006475191892163057,3,9,0.8131697071116332,0.27398382100802104,5,32,631,0
66,76505.52180874076,1.172232191011579,17,8,0.6674567544575176,0.9544752612937992,2,30,682,1
49,66542.30857131536,0.28182322847089014,18,1,0.7183602131701514,0.30671847857551104,3,2,686,1
66,53159.48624502903,0.4360463996724243,12,2,0.6176925462293638,0.19267959397345774,0,16,695,1
52,24561.619977745544,0.7828993368898607,3,6,0.8350793486170048,0.6339631008304953,2,25,604,0
61,54227.93134941318,0.6056621248089566,29,8,0.7471055602838939,0.49074115326622214,1,22,697,1
55,71253.14581575053,0.7395293212273372,9,4,0.6537277457027451,0.6751032884882237,2,5,642,0
43,42487.32668468929,0.2787454747994712,25,12,0.673352568674097,0.3599159321642975,0,25,727,1
28,77022.28179973431,0.9820464641925073,10,4,0.7534988329090933,0.7082221215875178,3,7,705,1
52,75854.90579036414,0.6462075521259524,4,13,0.9029184213492959,0.8032763312589136,4,7,646,0
25,83274.65664286946,0.08612276062303964,2,2,0.6761229799779307,0.16845816237539035,3,7,679,1
63,56104.862530627055,0.2638807978041041,15,10,0.6952868010350975,0.43846730369177694,1,37,705,1
31,61747.833996120244,1.0512186858850028,13,1,0.5884683010784676,0.745291433330652,1,13,623,0
27,78283.7457666218,0.7032424498129459,7,10,0.7758405966118022,0.7355179792775686,2,9,670,1
19,58947.878741379514,0.159304910981173,1,9,0.8122693867592836,0.3160855840294552,1,1,665,1
63,39975.31784419574,0.4448158362065453,6,7,0.5482040404510186,0.419191360529342,0,9,651,1
26,41029.14326944277,0.1768983049709388,8,9,0.6412902042098152,0.40842688251063364,2,8,640,0
20,54771.09907547478,0.6522203767312477,2,13,0.47534656701114436,0.4899811303205929,1,0,650,1
38,24188.771561075628,1.0725584605154808,14,2,0.252583755940573,0.8231124759652716,1,20,525,0
43,47134.82169271615,0.43670305983803714,16,10,0.4623881450146126,0.479596669737145,0,25,661,1
25,71930.94236460507,0.5171755942360281,7,13,0.8679292575799842,0.43538831002581063,1,2,697,1
65,15000.0,1.0215862148915689,0,5,0.8547289475914437,1.0,0,36,549,0
19,80689.6420358903,0.6698683071617044,1,2,0.4239457484604531,0.6876494671498466,1,1,598,0
23,72447.48437406319,0.5658893763582024,5,10,0.7958257290417634,0.5595823065829615,1,5,681,1
45,40804.70768339047,0.2874721071913261,22,7,0.6816983160338165,0.2926405373640382,4,21,649,0
70,60867.81655743619,0.892005888863676,14,9,0.21071309518428075,0.5158731494829578,1,17,599,0
46,50062.954538126534,0.6409012105870094,11,3,0.8508995508089859,0.5877394687683193,1,28,652,1
43,74599.80736877366,0.40812998367810016,20,14,0.4633326850746265,0.49138662008176115,1,5,727,1
42,69653.66285539883,1.1270229271631762,19,1,0.8485666294738153,0.9154975579278244,2,2,699,1
29,21998.585536339815,1.0392476158025905,1,4,0.41583637484624303,0.9509258934853236,1,4,516,0
22,61745.24826928353,1.0787356811914233,4,4,0.5004519337631507,0.7531773423679049,1,4,585,0
51,45887.442927135045,0.7853846072932791,8,11,0.8547419698651584,0.5462656453701207,0,27,670,1
65,51656.651410362,0.5401297599167066,19,6,0.5893503025863788,0.6698475312285888,2,18,661,1
54,35436.561980603685,0.15759493117592505,13,5,0.9146917459979357,0.23415407517392917,2,27,666,1
32,84962.74138241672,0.19078694683331124,14,12,0.48986561550267105,0.3762967642012808,2,14,732,1
61,70801.23639805152,0.8376212332416448,28,13,0.5414752667043823,0.7648143084077281,3,12,657,1
53,35204.57672054065,0.34704456632392355,21,5,0.692073161388351,0.45350862500891764,4,35,663,1
32,23307.787861795347,1.1327351520515136,7,9,0.8802651278856463,0.8063494158615062,1,14,570,0
60,42286.54738044304,0.31104898144442505,1,13,0.6416093186214433,0.21495936017426523,1,26,634,0
65,58690.052921826114,0.5724934000875684,8,11,0.7902817394946685,0.6862824116308088,1,5,665,1
40,54804.11687892446,0.8147482908100112,6,1,0.484583233280927,0.7735760407466864,3,22,585,0
23,75062.65649536486,0.5113193863822918,5,8,0.9298106437308113,0.6384525575466734,3,5,651,1
63,65798.39444361704,0.8730836720213885,28,8,0.6593033656952327,0.8840814867241371,3,16,704,1
67,69391.38051505813,1.1930433688446405,17,11,0.6716677313986178,0.9835593521262584,2,38,661,1
61,56537.108012208744,0.1773358039801565,26,8,0.7330082062036285,0.17744276665478867,1,6,752,1
76,22214.025395780194,0.3263432620655086,15,13,0.8133572442085811,0.13145689357538892,2,29,657,1
60,46086.02937706197,0.3627072782037033,20,12,0.6271941825122703,0.20878442240664635,0,20,722,1
62,71201.7947981733,0.7895557054222844,4,14,0.2801051377523821,0.7208638874969531,2,0,582,0
38,48969.54142950708,0.5384227923055713,20,13,0.6101920091131832,0.3302418341723035,3,20,645,0
40,60061.807372474934,0.9114866168660447,22,3,0.9750536059830062,0.6424543060804929,1,22,739,1
60,43625.033695077334,0.486792894500926,14,10,0.7581716578405184,0.4195036070904322,0,7,690,1
72,29403.7630291631,0.7493803227957805,4,8,0.4955124217626121,0.6373137579967618,4,4,555,0
33,47533.11871907779,0.9093346617724142,10,2,0.33482218073846676,0.764675768105882,0,15,584,0
64,56180.94886065308,0.6476666550886662,29,8,0.8763734022084173,0.4958671848365348,3,7,737,1
70,36886.245610771126,0.813065680010733,21,12,0.7847794020431863,0.5209294223384417,2,18,671,1
